Plot Title: 10166323,,,,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Bad Battery,Coupler Attached,Coupler Detached,Host Connected,Stopped,End Of File
931,3/3/2016 9:00,0.232,0,2.74,,,,,,
932,3/3/2016 15:00,0.232,0,2.74,,,,,,
933,3/3/2016 21:00,0.232,0,2.74,,,,,,
934,3/4/2016 3:00,0.232,0,2.74,,,,,,
935,3/4/2016 9:00,0.232,0,2.74,,,,,,
936,3/4/2016 15:00,0.343,0,2.74,,,,,,
937,3/4/2016 21:00,0.232,0,2.74,,,,,,
938,3/5/2016 3:00,0.343,0,2.74,,,,,,
939,3/5/2016 9:00,0.232,0,2.74,,,,,,
940,3/5/2016 15:00,0.232,0,2.74,,,,,,
941,3/5/2016 21:00,0.343,0,2.74,,,,,,
942,3/6/2016 3:00,0.232,0,2.74,,,,,,
943,3/6/2016 9:00,0.232,0,2.74,,,,,,
944,3/6/2016 15:00,0.232,0,2.74,,,,,,
945,3/6/2016 21:00,0.232,0,2.74,,,,,,
946,3/7/2016 3:00,0.232,0,2.74,,,,,,
947,3/7/2016 9:00,0.232,0,2.74,,,,,,
948,3/7/2016 15:00,0.232,0,2.74,,,,,,
949,3/7/2016 21:00,0.232,0,2.74,,,,,,
950,3/8/2016 3:00,0.232,0,2.74,,,,,,
951,3/8/2016 9:00,0.232,0,2.74,,,,,,
952,3/8/2016 15:00,0.232,0,2.74,,,,,,
953,3/8/2016 21:00,0.232,0,2.74,,,,,,
954,3/9/2016 3:00,0.232,0,2.74,,,,,,
955,3/9/2016 9:00,0.232,0,2.74,,,,,,
956,3/9/2016 15:00,0.232,0,2.74,,,,,,
957,3/9/2016 21:00,0.232,0,2.74,,,,,,
958,3/10/2016 3:00,0.232,0,2.74,,,,,,
959,3/10/2016 9:00,0.232,0,2.74,,,,,,
960,3/10/2016 15:00,0.232,0,2.74,,,,,,
961,3/10/2016 21:00,0.232,0,2.74,,,,,,
962,3/11/2016 3:00,0.232,0,2.74,,,,,,
963,3/11/2016 9:00,0.232,0,2.74,,,,,,
964,3/11/2016 15:00,0.232,0,2.74,,,,,,
965,3/11/2016 21:00,0.232,0,2.74,,,,,,
966,3/12/2016 3:00,0.232,0,2.74,,,,,,
967,3/12/2016 9:00,0.232,0,2.74,,,,,,
968,3/12/2016 15:00,0.232,0,2.74,,,,,,
969,3/12/2016 21:00,0.232,0,2.74,,,,,,
970,3/13/2016 3:00,0.232,0,2.74,,,,,,
971,3/13/2016 9:00,0.232,0,2.74,,,,,,
972,3/13/2016 15:00,0.232,0,2.74,,,,,,
973,3/13/2016 21:00,0.232,0,2.74,,,,,,
974,3/14/2016 3:00,0.232,0,2.74,,,,,,
975,3/14/2016 9:00,0.232,0,2.74,,,,,,
976,3/14/2016 15:00,0.232,0,2.74,,,,,,
977,3/14/2016 21:00,0.232,0,2.74,,,,,,
978,3/15/2016 3:00,0.232,0,2.74,,,,,,
979,3/15/2016 9:00,0.232,0,2.74,,,,,,
980,3/15/2016 15:00,0.232,0,2.74,,,,,,
981,3/15/2016 21:00,0.232,0,2.74,,,,,,
982,3/16/2016 3:00,0.232,0,2.74,,,,,,
983,3/16/2016 9:00,0.232,0,2.74,,,,,,
984,3/16/2016 15:00,0.232,0,2.74,,,,,,
985,3/16/2016 21:00,0.232,0,2.74,,,,,,
986,3/17/2016 3:00,0.232,0,2.74,,,,,,
987,3/17/2016 9:00,0.232,0,2.74,,,,,,
988,3/17/2016 15:00,0.232,0,2.74,,,,,,
989,3/17/2016 21:00,0.232,0,2.74,,,,,,
990,3/18/2016 3:00,0.232,0,2.74,,,,,,
991,3/18/2016 9:00,0.232,0,2.74,,,,,,
992,3/18/2016 15:00,0.232,0,2.74,,,,,,
993,3/18/2016 21:00,0.232,0,2.74,,,,,,
994,3/19/2016 3:00,0.232,0,2.74,,,,,,
995,3/19/2016 9:00,0.232,0,2.74,,,,,,
996,3/19/2016 15:00,0.232,0,2.74,,,,,,
997,3/19/2016 21:00,0.232,0,2.74,,,,,,
998,3/20/2016 3:00,0.232,0,2.74,,,,,,
999,3/20/2016 9:00,0.232,0,2.74,,,,,,
1000,3/20/2016 15:00,0.232,0,2.74,,,,,,
1001,3/20/2016 21:00,0.232,0,2.74,,,,,,
1002,3/21/2016 3:00,0.232,0,2.74,,,,,,
1003,3/21/2016 9:00,0.232,0,2.74,,,,,,
1004,3/21/2016 15:00,0.232,0,2.74,,,,,,
1005,3/21/2016 21:00,0.232,0,2.74,,,,,,
1006,3/22/2016 3:00,0.232,0,2.74,,,,,,
1007,3/22/2016 9:00,0.232,0,2.74,,,,,,
1008,3/22/2016 15:00,0.232,0,2.74,,,,,,
1009,3/22/2016 21:00,0.232,0,2.74,,,,,,
1010,3/23/2016 3:00,0.232,0,2.74,,,,,,
1011,3/23/2016 9:00,0.232,0,2.74,,,,,,
1012,3/23/2016 15:00,0.232,0,2.74,,,,,,
1013,3/23/2016 21:00,0.232,0,2.74,,,,,,
1014,3/24/2016 3:00,0.232,0,2.74,,,,,,
1015,3/24/2016 9:00,0.232,0,2.74,,,,,,
1016,3/24/2016 15:00,0.232,0,2.74,,,,,,
1017,3/24/2016 21:00,0.232,0,2.74,,,,,,
1018,3/25/2016 3:00,0.232,0,2.74,,,,,,
1019,3/25/2016 9:00,0.232,0,2.74,,,,,,
1020,3/25/2016 15:00,0.232,0,2.74,,,,,,
1021,3/25/2016 21:00,0.232,0,2.74,,,,,,
1022,3/26/2016 3:00,0.232,0,2.74,,,,,,
1023,3/26/2016 9:00,0.232,0,2.74,,,,,,
1024,3/26/2016 15:00,0.232,0,2.74,,,,,,
1025,3/26/2016 21:00,0.232,0,2.74,,,,,,
1026,3/27/2016 3:00,0.232,0,2.74,,,,,,
1027,3/27/2016 9:00,0.232,0,2.74,,,,,,
1028,3/27/2016 15:00,0.232,0,2.74,,,,,,
1029,3/27/2016 21:00,0.232,0,2.74,,,,,,
1030,3/28/2016 3:00,0.232,0,2.74,,,,,,
1031,3/28/2016 9:00,0.232,0,2.74,,,,,,
1032,3/28/2016 15:00,0.232,0,2.74,,,,,,
1033,3/28/2016 21:00,0.232,0,2.74,,,,,,
1034,3/29/2016 3:00,0.232,0,2.74,,,,,,
1035,3/29/2016 9:00,0.232,0,2.74,,,,,,
1036,3/29/2016 15:00,0.232,0,2.74,,,,,,
1037,3/29/2016 21:00,0.232,0,2.74,,,,,,
1038,3/30/2016 3:00,0.232,0,2.74,,,,,,
1039,3/30/2016 9:00,0.232,0,2.74,,,,,,
1040,3/30/2016 15:00,0.232,0,2.74,,,,,,
1041,3/30/2016 21:00,0.232,0,2.74,,,,,,
1042,3/31/2016 3:00,0.232,0,2.74,,,,,,
1043,3/31/2016 9:00,0.232,0,2.74,,,,,,
1044,3/31/2016 15:00,0.232,0,2.74,,,,,,
1045,3/31/2016 21:00,0.232,0,2.74,,,,,,
1046,4/1/2016 3:00,0.232,0,2.74,,,,,,
1047,4/1/2016 9:00,0.232,0,2.74,,,,,,
1048,4/1/2016 15:00,0.232,0,2.74,,,,,,
1049,4/1/2016 21:00,0.232,0,2.74,,,,,,
1050,4/2/2016 3:00,0.232,0,2.74,,,,,,
1051,4/2/2016 9:00,0.232,0,2.74,,,,,,
1052,4/2/2016 15:00,0.232,0,2.74,,,,,,
1053,4/2/2016 21:00,0.232,0,2.74,,,,,,
1054,4/3/2016 3:00,0.343,0,2.74,,,,,,
1055,4/3/2016 9:00,0.343,0,2.74,,,,,,
1056,4/3/2016 15:00,0.343,0,2.74,,,,,,
1057,4/3/2016 21:00,0.343,0,2.74,,,,,,
1058,4/4/2016 3:00,0.232,0,2.74,,,,,,
1059,4/4/2016 9:00,0.232,0,2.74,,,,,,
1060,4/4/2016 15:00,0.232,0,2.74,,,,,,
1061,4/4/2016 21:00,0.232,0,2.74,,,,,,
1062,4/5/2016 3:00,0.232,0,2.74,,,,,,
1063,4/5/2016 9:00,0.232,0,2.74,,,,,,
1064,4/5/2016 15:00,0.343,0,2.74,,,,,,
1065,4/5/2016 21:00,0.343,0,2.74,,,,,,
1066,4/6/2016 3:00,0.343,0,2.74,,,,,,
1067,4/6/2016 9:00,0.343,0,2.74,,,,,,
1068,4/6/2016 15:00,0.453,0,2.74,,,,,,
1069,4/6/2016 21:00,0.453,0,2.74,,,,,,
1070,4/7/2016 3:00,0.453,0,2.74,,,,,,
1071,4/7/2016 9:00,0.563,0,2.74,,,,,,
1072,4/7/2016 15:00,0.784,0,2.74,,,,,,
1073,4/7/2016 21:00,0.674,0,2.74,,,,,,
1074,4/8/2016 3:00,0.563,0,2.74,,,,,,
1075,4/8/2016 9:00,0.674,0,2.74,,,,,,
1076,4/8/2016 15:00,1.112,0,2.74,,,,,,
1077,4/8/2016 21:00,0.893,0,2.74,,,,,,
1078,4/9/2016 3:00,0.674,0,2.74,,,,,,
1079,4/9/2016 9:00,0.674,0,2.74,,,,,,
1080,4/9/2016 15:00,1.439,0,2.75,,,,,,
1081,4/9/2016 21:00,1.003,0,2.74,,,,,,
1082,4/10/2016 3:00,0.784,0,2.74,,,,,,
1083,4/10/2016 9:00,0.784,1,2.74,,,,,,
1084,4/10/2016 15:00,1.33,0,2.75,,,,,,
1085,4/10/2016 21:00,0.893,0,2.74,,,,,,
1086,4/11/2016 3:00,0.563,0,2.74,,,,,,
1087,4/11/2016 9:00,0.784,10,2.74,,,,,,
1088,4/11/2016 15:00,1.548,4,2.75,,,,,,
1089,4/11/2016 21:00,1.112,0,2.75,,,,,,
1090,4/12/2016 3:00,1.003,0,2.75,,,,,,
1091,4/12/2016 9:00,1.003,49,2.75,,,,,,
1092,4/12/2016 15:00,1.764,160,2.75,,,,,,
1093,4/12/2016 21:00,0.343,0,2.74,,,,,,
1094,4/13/2016 3:00,0.232,0,2.74,,,,,,
1095,4/13/2016 9:00,0.563,70,2.74,,,,,,
1096,4/13/2016 15:00,1.439,95,2.75,,,,,,
1097,4/13/2016 21:00,0.563,0,2.74,,,,,,
1098,4/14/2016 3:00,0.01,0,2.74,,,,,,
1099,4/14/2016 9:00,0.01,128,2.74,,,,,,
1100,4/14/2016 15:00,0.121,0,2.74,,,,,,
1101,4/14/2016 21:00,0.121,0,2.74,,,,,,
1102,4/15/2016 3:00,0.121,0,2.74,,,,,,
1103,4/15/2016 9:00,0.121,0,2.74,,,,,,
1104,4/15/2016 15:00,0.121,0,2.74,,,,,,
1105,4/15/2016 21:00,0.121,0,2.74,,,,,,
1106,4/16/2016 3:00,0.121,0,2.74,,,,,,
1107,4/16/2016 9:00,0.121,0,2.74,,,,,,
1108,4/16/2016 15:00,0.343,0,2.74,,,,,,
1109,4/16/2016 21:00,0.453,0,2.74,,,,,,
1110,4/17/2016 3:00,0.563,0,2.74,,,,,,
1111,4/17/2016 9:00,0.674,2,2.74,,,,,,
1112,4/17/2016 15:00,1.872,8,2.75,,,,,,
1113,4/17/2016 21:00,1.764,0,2.75,,,,,,
1114,4/18/2016 3:00,1.439,0,2.75,,,,,,
1115,4/18/2016 9:00,3.788,112,2.77,,,,,,
1116,4/18/2016 15:00,6.471,82,2.79,,,,,,
1117,4/18/2016 21:00,5.037,0,2.77,,,,,,
1118,4/19/2016 3:00,5.45,0,2.77,,,,,,
1119,4/19/2016 9:00,11.041,184,2.81,,,,,,
1120,4/19/2016 15:00,10.063,114,2.81,,,,,,
1121,4/19/2016 21:00,7.179,0,2.79,,,,,,
1122,4/20/2016 3:00,5.655,0,2.79,,,,,,
1123,4/20/2016 9:00,11.819,480,2.83,,,,,,
1124,4/20/2016 15:00,8.581,160,2.81,,,,,,
1125,4/20/2016 21:00,5.552,0,2.79,,,,,,
1126,4/21/2016 3:00,3.683,0,2.79,,,,,,
1127,4/21/2016 9:00,7.782,896,2.81,,,,,,
1128,4/21/2016 15:00,8.779,232,2.81,,,,,,
1129,4/21/2016 21:00,5.86,0,2.79,,,,,,
1130,4/22/2016 3:00,4.623,0,2.79,,,,,,
1131,4/22/2016 9:00,3.893,152,2.79,,,,,,
1132,4/22/2016 15:00,6.674,160,2.79,,,,,,
1133,4/22/2016 21:00,3.472,0,2.79,,,,,,
1134,4/23/2016 3:00,2.73,0,2.77,,,,,,
1135,4/23/2016 9:00,3.893,136,2.79,,,,,,
1136,4/23/2016 15:00,5.141,88,2.79,,,,,,
1137,4/23/2016 21:00,2.943,0,2.77,,,,,,
1138,4/24/2016 3:00,1.003,0,2.75,,,,,,
1139,4/24/2016 9:00,0.453,69,2.75,,,,,,
1140,4/24/2016 15:00,0.893,101,2.75,,,,,,
1141,4/24/2016 21:00,-0.213,0,2.75,,,,,,
1142,4/25/2016 3:00,-0.549,0,2.75,,,,,,
1143,4/25/2016 9:00,0.232,256,2.75,,,,,,
1144,4/25/2016 15:00,1.112,160,2.75,,,,,,
1145,4/25/2016 21:00,0.121,0,2.75,,,,,,
1146,4/26/2016 3:00,-0.662,0,2.75,,,,,,
1147,4/26/2016 9:00,0.674,192,2.75,,,,,,
1148,4/26/2016 15:00,3.155,248,2.77,,,,,,
1149,4/26/2016 21:00,0.674,0,2.75,,,,,,
1150,4/27/2016 3:00,0.453,0,2.75,,,,,,
1151,4/27/2016 9:00,3.261,480,2.77,,,,,,
1152,4/27/2016 15:00,4.207,208,2.79,,,,,,
1153,4/27/2016 21:00,2.088,0,2.77,,,,,,
1154,4/28/2016 3:00,1.221,0,2.75,,,,,,
1155,4/28/2016 9:00,3.683,176,2.77,,,,,,
1156,4/28/2016 15:00,5.141,216,2.77,,,,,,
1157,4/28/2016 21:00,2.73,0,2.77,,,,,,
1158,4/29/2016 3:00,2.303,0,2.77,,,,,,
1159,4/29/2016 9:00,2.73,90,2.77,,,,,,
1160,4/29/2016 15:00,3.578,144,2.77,,,,,,
1161,4/29/2016 21:00,1.98,0,2.75,,,,,,
1162,4/30/2016 3:00,1.548,0,2.75,,,,,,
1163,4/30/2016 9:00,7.179,2816,2.77,,,,,,
1164,4/30/2016 15:00,7.782,240,2.79,,,,,,
1165,4/30/2016 21:00,4.519,0,2.79,,,,,,
1166,5/1/2016 3:00,3.998,0,2.79,,,,,,
1167,5/1/2016 9:00,20.424,5888,2.81,,,,,,
1168,5/1/2016 15:00,9.866,114,2.81,,,,,,
1169,5/1/2016 21:00,6.978,0,2.79,,,,,,
1170,5/2/2016 3:00,6.37,0,2.79,,,,,,
1171,5/2/2016 9:00,26.879,6144,2.85,,,,,,
1172,5/2/2016 15:00,13.654,224,2.85,,,,,,
1173,5/2/2016 21:00,9.373,0,2.83,,,,,,
1174,5/3/2016 3:00,7.28,0,2.81,,,,,,
1175,5/3/2016 9:00,18.901,1600,2.85,,,,,,
1176,5/3/2016 15:00,13.269,304,2.85,,,,,,
1177,5/3/2016 21:00,7.582,0,2.81,,,,,,
1178,5/4/2016 3:00,6.674,0,2.81,,,,,,
1179,5/4/2016 9:00,11.139,768,2.83,,,,,,
1180,5/4/2016 15:00,11.041,192,2.83,,,,,,
1181,5/4/2016 21:00,8.581,0,2.83,,,,,,
1182,5/5/2016 3:00,7.481,0,2.81,,,,,,
1183,5/5/2016 9:00,8.382,240,2.83,,,,,,
1184,5/5/2016 15:00,10.357,272,2.83,,,,,,
1185,5/5/2016 21:00,7.079,0,2.81,,,,,,
1186,5/6/2016 3:00,7.079,0,2.81,,,,,,
1187,5/6/2016 9:00,18.331,5888,2.83,,,,,,
1188,5/6/2016 15:00,12.497,320,2.83,,,,,,
1189,5/6/2016 21:00,9.866,0,2.81,,,,,,
1190,5/7/2016 3:00,9.472,0,2.83,,,,,,
1191,5/7/2016 9:00,25.805,7424,2.85,,,,,,
1192,5/7/2016 15:00,16.237,248,2.83,,,,,,
1193,5/7/2016 21:00,10.357,0,2.83,,,,,,
1194,5/8/2016 3:00,6.775,0,2.81,,,,,,
1195,5/8/2016 9:00,7.481,152,2.81,,,,,,
1196,5/8/2016 15:00,9.472,320,2.83,,,,,,
1197,5/8/2016 21:00,4.727,0,2.81,,,,,,
1198,5/9/2016 3:00,2.837,0,2.79,,,,,,
1199,5/9/2016 9:00,5.141,1792,2.79,,,,,,
1200,5/9/2016 15:00,7.983,91,2.83,,,,,,
1201,5/9/2016 21:00,4.311,0,2.81,,,,,,
1202,5/10/2016 3:00,2.943,0,2.79,,,,,,
1203,5/10/2016 9:00,15.091,2688,2.83,,,,,,
1204,5/10/2016 15:00,10.161,120,2.81,,,,,,
1205,5/10/2016 21:00,6.471,0,2.81,,,,,,
1206,5/11/2016 3:00,6.166,0,2.81,,,,,,
1207,5/11/2016 9:00,15.855,480,2.83,,,,,,
1208,5/11/2016 15:00,14.804,120,2.85,,,,,,
1209,5/11/2016 21:00,10.161,0,2.83,,,,,,
1210,5/12/2016 3:00,8.182,0,2.83,,,,,,
1211,5/12/2016 9:00,15.76,480,2.83,,,,,,
1212,5/12/2016 15:00,16.046,160,2.83,,,,,,
1213,5/12/2016 21:00,10.455,0,2.83,,,,,,
1214,5/13/2016 3:00,9.275,0,2.83,,,,,,
1215,5/13/2016 9:00,16.618,432,2.83,,,,,,
1216,5/13/2016 15:00,17.95,144,2.85,,,,,,
1217,5/13/2016 21:00,11.916,0,2.85,,,,,,
1218,5/14/2016 3:00,8.879,0,2.83,,,,,,
1219,5/14/2016 9:00,6.877,87,2.81,,,,,,
1220,5/14/2016 15:00,6.674,76,2.81,,,,,,
1221,5/14/2016 21:00,5.244,0,2.81,,,,,,
1222,5/15/2016 3:00,4.727,0,2.81,,,,,,
1223,5/15/2016 9:00,6.064,97,2.81,,,,,,
1224,5/15/2016 15:00,6.674,68,2.81,,,,,,
1225,5/15/2016 21:00,5.655,0,2.81,,,,,,
1226,5/16/2016 3:00,5.655,0,2.81,,,,,,
1227,5/16/2016 9:00,6.877,256,2.81,,,,,,
1228,5/16/2016 15:00,8.68,224,2.83,,,,,,
1229,5/16/2016 21:00,6.674,0,2.81,,,,,,
1230,5/17/2016 3:00,5.86,0,2.81,,,,,,
1231,5/17/2016 9:00,11.916,3072,2.83,,,,,,
1232,5/17/2016 15:00,13.846,113,2.85,,,,,,
1233,5/17/2016 21:00,10.161,0,2.83,,,,,,
1234,5/18/2016 3:00,8.68,0,2.83,,,,,,
1235,5/18/2016 9:00,13.846,2432,2.85,,,,,,
1236,5/18/2016 15:00,14.709,272,2.85,,,,,,
1237,5/18/2016 21:00,8.282,0,2.83,,,,,,
1238,5/19/2016 3:00,4.207,0,2.81,,,,,,
1239,5/19/2016 9:00,3.472,108,2.79,,,,,,
1240,5/19/2016 15:00,3.472,76,2.79,,,,,,
1241,5/19/2016 21:00,1.548,0,2.77,,,,,,
1242,5/20/2016 3:00,1.221,0,2.77,,,,,,
1243,5/20/2016 9:00,3.367,272,2.79,,,,,,
1244,5/20/2016 15:00,5.244,35,2.79,,,,,,
1245,5/20/2016 21:00,3.155,0,2.79,,,,,,
1246,5/21/2016 3:00,2.837,0,2.79,,,,,,
1247,5/21/2016 9:00,1.764,64,2.77,,,,,,
1248,5/21/2016 15:00,3.998,184,2.79,,,,,,
1249,5/21/2016 21:00,3.472,0,2.79,,,,,,
1250,5/22/2016 3:00,2.195,0,2.77,,,,,,
1251,5/22/2016 9:00,3.788,79,2.79,,,,,,
1252,5/22/2016 15:00,5.962,136,2.79,,,,,,
1253,5/22/2016 21:00,4.102,0,2.79,,,,,,
1254,5/23/2016 3:00,3.367,0,2.79,,,,,,
1255,5/23/2016 9:00,9.373,480,2.83,,,,,,
1256,5/23/2016 15:00,8.481,216,2.81,,,,,,
1257,5/23/2016 21:00,6.573,0,2.79,,,,,,
1258,5/24/2016 3:00,5.552,0,2.79,,,,,,
1259,5/24/2016 9:00,7.983,288,2.81,,,,,,
1260,5/24/2016 15:00,9.669,136,2.81,,,,,,
1261,5/24/2016 21:00,7.179,0,2.81,,,,,,
1262,5/25/2016 3:00,6.573,0,2.81,,,,,,
1263,5/25/2016 9:00,6.674,128,2.81,,,,,,
1264,5/25/2016 15:00,9.077,152,2.83,,,,,,
1265,5/25/2016 21:00,5.962,0,2.79,,,,,,
1266,5/26/2016 3:00,5.347,0,2.79,,,,,,
1267,5/26/2016 9:00,6.166,91,2.79,,,,,,
1268,5/26/2016 15:00,7.582,128,2.81,,,,,,
1269,5/26/2016 21:00,4.831,0,2.79,,,,,,
1270,5/27/2016 3:00,3.367,0,2.79,,,,,,
1271,5/27/2016 9:00,5.962,256,2.79,,,,,,
1272,5/27/2016 15:00,7.179,216,2.81,,,,,,
1273,5/27/2016 21:00,3.788,0,2.79,,,,,,
1274,5/28/2016 3:00,2.195,0,2.77,,,,,,
1275,5/28/2016 9:00,14.613,896,2.85,,,,,,
1276,5/28/2016 15:00,12.013,168,2.83,,,,,,
1277,5/28/2016 21:00,7.481,0,2.81,,,,,,
1278,5/29/2016 3:00,5.86,0,2.79,,,,,,
1279,5/29/2016 9:00,17.57,1280,2.83,,,,,,
1280,5/29/2016 15:00,12.207,160,2.83,,,,,,
1281,5/29/2016 21:00,6.978,0,2.81,,,,,,
1282,5/30/2016 3:00,5.552,0,2.79,,,,,,
1283,5/30/2016 9:00,15.378,1216,2.83,,,,,,
1284,5/30/2016 15:00,15.855,232,2.83,,,,,,
1285,5/30/2016 21:00,10.651,0,2.83,,,,,,
1286,5/31/2016 3:00,8.68,0,2.83,,,,,,
1287,5/31/2016 9:00,20.519,1472,2.85,,,,,,
1288,5/31/2016 15:00,18.616,144,2.85,,,,,,
1289,5/31/2016 21:00,12.98,0,2.85,,,,,,
1290,6/1/2016 3:00,10.651,0,2.83,,,,,,
1291,6/1/2016 9:00,22.908,1600,2.85,,,,,,
1292,6/1/2016 15:00,17.855,128,2.85,,,,,,
1293,6/1/2016 21:00,12.594,0,2.85,,,,,,
1294,6/2/2016 3:00,9.176,0,2.85,,,,,,
1295,6/2/2016 9:00,10.944,128,2.83,,,,,,
1296,6/2/2016 15:00,15.378,240,2.83,,,,,,
1297,6/2/2016 21:00,11.625,0,2.85,,,,,,
1298,6/3/2016 3:00,10.651,0,2.83,,,,,,
1299,6/3/2016 9:00,25.513,1728,2.85,,,,,,
1300,6/3/2016 15:00,20.519,78,2.85,,,,,,
1301,6/3/2016 21:00,16.141,0,2.85,,,,,,
1302,6/4/2016 3:00,13.942,0,2.85,,,,,,
1303,6/4/2016 9:00,26.879,3968,2.87,,,,,,
1304,6/4/2016 15:00,23.966,240,2.89,,,,,,
1305,6/4/2016 21:00,18.616,0,2.87,,,,,,
1306,6/5/2016 3:00,16.808,0,2.85,,,,,,
1307,6/5/2016 9:00,30.255,1344,2.87,,,,,,
1308,6/5/2016 15:00,25.513,304,2.87,,,,,,
1309,6/5/2016 21:00,18.901,0,2.87,,,,,,
1310,6/6/2016 3:00,16.332,0,2.85,,,,,,
1311,6/6/2016 9:00,28.655,1536,2.89,,,,,,
1312,6/6/2016 15:00,24.062,160,2.89,,,,,,
1313,6/6/2016 21:00,17.475,0,2.87,,,,,,
1314,6/7/2016 3:00,15.282,0,2.85,,,,,,
1315,6/7/2016 9:00,26.879,1280,2.87,,,,,,
1316,6/7/2016 15:00,22.717,128,2.89,,,,,,
1317,6/7/2016 21:00,16.713,0,2.87,,,,,,
1318,6/8/2016 3:00,12.401,0,2.85,,,,,,
1319,6/8/2016 9:00,16.237,256,2.85,,,,,,
1320,6/8/2016 15:00,14.804,200,2.87,,,,,,
1321,6/8/2016 21:00,9.571,0,2.87,,,,,,
1322,6/9/2016 3:00,9.077,0,2.85,,,,,,
1323,6/9/2016 9:00,14.9,352,2.87,,,,,,
1324,6/9/2016 15:00,15.187,272,2.85,,,,,,
1325,6/9/2016 21:00,7.582,0,2.83,,,,,,
1326,6/10/2016 3:00,4.831,0,2.81,,,,,,
1327,6/10/2016 9:00,9.571,2688,2.83,,,,,,
1328,6/10/2016 15:00,7.381,83,2.83,,,,,,
1329,6/10/2016 21:00,4.623,0,2.83,,,,,,
1330,6/11/2016 3:00,3.893,0,2.81,,,,,,
1331,6/11/2016 9:00,5.655,248,2.81,,,,,,
1332,6/11/2016 15:00,9.275,184,2.85,,,,,,
1333,6/11/2016 21:00,6.268,0,2.81,,,,,,
1334,6/12/2016 3:00,4.934,0,2.81,,,,,,
1335,6/12/2016 9:00,16.713,1408,2.83,,,,,,
1336,6/12/2016 15:00,13.558,122,2.85,,,,,,
1337,6/12/2016 21:00,9.571,0,2.85,,,,,,
1338,6/13/2016 3:00,6.573,0,2.81,,,,,,
1339,6/13/2016 9:00,12.401,224,2.85,,,,,,
1340,6/13/2016 15:00,10.944,256,2.83,,,,,,
1341,6/13/2016 21:00,4.831,0,2.79,,,,,,
1342,6/14/2016 3:00,2.624,0,2.79,,,,,,
1343,6/14/2016 9:00,2.195,288,2.79,,,,,,
1344,6/14/2016 15:00,3.261,208,2.79,,,,,,
1345,6/14/2016 21:00,2.195,0,2.79,,,,,,
1346,6/15/2016 3:00,1.548,0,2.77,,,,,,
1347,6/15/2016 9:00,5.655,768,2.79,,,,,,
1348,6/15/2016 15:00,6.573,102,2.81,,,,,,
1349,6/15/2016 21:00,1.98,0,2.79,,,,,,
1350,6/16/2016 3:00,1.872,0,2.77,,,,,,
1351,6/16/2016 9:00,10.846,1216,2.81,,,,,,
1352,6/16/2016 15:00,7.381,77,2.81,,,,,,
1353,6/16/2016 21:00,5.037,0,2.79,,,,,,
1354,6/17/2016 3:00,3.788,0,2.79,,,,,,
1355,6/17/2016 9:00,5.45,64,2.79,,,,,,
1356,6/17/2016 15:00,9.275,240,2.83,,,,,,
1357,6/17/2016 21:00,6.268,0,2.81,,,,,,
1358,6/18/2016 3:00,5.037,0,2.79,,,,,,
1359,6/18/2016 9:00,4.727,42,2.81,,,,,,
1360,6/18/2016 15:00,6.775,256,2.81,,,,,,
1361,6/18/2016 21:00,4.623,0,2.81,,,,,,
1362,6/19/2016 3:00,3.261,0,2.79,,,,,,
1363,6/19/2016 9:00,11.722,864,2.81,,,,,,
1364,6/19/2016 15:00,13.269,208,2.85,,,,,,
1365,6/19/2016 21:00,9.571,0,2.83,,,,,,
1366,6/20/2016 3:00,7.28,0,2.81,,,,,,
1367,6/20/2016 9:00,13.173,136,2.85,,,,,,
1368,6/20/2016 15:00,13.942,121,2.85,,,,,,
1369,6/20/2016 21:00,9.176,0,2.83,,,,,,
1370,6/21/2016 3:00,6.37,0,2.81,,,,,,
1371,6/21/2016 9:00,17.665,4096,2.83,,,,,,
1372,6/21/2016 15:00,14.613,125,2.85,,,,,,
1373,6/21/2016 21:00,10.748,0,2.83,,,,,,
1374,6/22/2016 3:00,8.581,0,2.83,,,,,,
1375,6/22/2016 9:00,17.76,4352,2.83,,,,,,
1376,6/22/2016 15:00,14.9,124,2.85,,,,,,
1377,6/22/2016 21:00,10.455,0,2.83,,,,,,
1378,6/23/2016 3:00,7.179,0,2.81,,,,,,
1379,6/23/2016 9:00,8.978,152,2.83,,,,,,
1380,6/23/2016 15:00,14.9,208,2.85,,,,,,
1381,6/23/2016 21:00,8.282,0,2.83,,,,,,
1382,6/24/2016 3:00,5.244,0,2.79,,,,,,
1383,6/24/2016 9:00,6.064,80,2.81,,,,,,
1384,6/24/2016 15:00,8.978,144,2.83,,,,,,
1385,6/24/2016 21:00,6.674,0,2.81,,,,,,
1386,6/25/2016 3:00,5.552,0,2.79,,,,,,
1387,6/25/2016 9:00,17.76,9728,2.83,,,,,,
1388,6/25/2016 15:00,15.187,112,2.83,,,,,,
1389,6/25/2016 21:00,12.013,0,2.85,,,,,,
1390,6/26/2016 3:00,9.965,0,2.83,,,,,,
1391,6/26/2016 9:00,20.996,3968,2.85,,,,,,
1392,6/26/2016 15:00,19.377,117,2.87,,,,,,
1393,6/26/2016 21:00,14.9,0,2.85,,,,,,
1394,6/27/2016 3:00,12.69,0,2.85,,,,,,
