Plot Title: 20400441,,,,,,
#,"Date Time, GMT-07:00","Temp, °C","Intensity, lum/ft²",Coupler Attached,Stopped,End Of File
1242,6/23/2019 15:00,15.569,608,,,
1243,6/23/2019 21:00,8.779,3,,,
1244,6/24/2019 3:00,6.978,0,,,
1245,6/24/2019 9:00,10.455,352,,,
1246,6/24/2019 15:00,15.187,704,,,
1247,6/24/2019 21:00,8.779,2,,,
1248,6/25/2019 3:00,7.582,0,,,
1249,6/25/2019 9:00,10.455,496,,,
1250,6/25/2019 15:00,14.038,512,,,
1251,6/25/2019 21:00,8.978,2,,,
1252,6/26/2019 3:00,5.757,0,,,
1253,6/26/2019 9:00,8.978,400,,,
1254,6/26/2019 15:00,16.427,864,,,
1255,6/26/2019 21:00,5.962,2,,,
1256,6/27/2019 3:00,4.831,0,,,
1257,6/27/2019 9:00,6.166,704,,,
1258,6/27/2019 15:00,8.779,496,,,
1259,6/27/2019 21:00,5.244,1,,,
1260,6/28/2019 3:00,3.683,0,,,
1261,6/28/2019 9:00,5.655,224,,,
1262,6/28/2019 15:00,12.497,464,,,
1263,6/28/2019 21:00,8.382,2,,,
1264,6/29/2019 3:00,6.573,0,,,
1265,6/29/2019 9:00,9.965,336,,,
1266,6/29/2019 15:00,15.282,800,,,
1267,6/29/2019 21:00,10.357,2,,,
1268,6/30/2019 3:00,7.983,0,,,
1269,6/30/2019 9:00,10.846,320,,,
1270,6/30/2019 15:00,19.472,864,,,
1271,6/30/2019 21:00,12.497,5,,,
1272,7/1/2019 3:00,10.259,0,,,
1273,7/1/2019 9:00,10.944,168,,,
1274,7/1/2019 15:00,14.709,368,,,
1275,7/1/2019 21:00,9.472,0,,,
1276,7/2/2019 3:00,8.382,0,,,
1277,7/2/2019 9:00,9.472,232,,,
1278,7/2/2019 15:00,11.528,608,,,
1279,7/2/2019 21:00,7.882,4,,,
1280,7/3/2019 3:00,6.877,0,,,
1281,7/3/2019 9:00,9.965,288,,,
1282,7/3/2019 15:00,14.23,512,,,
1283,7/3/2019 21:00,9.768,2,,,
1284,7/4/2019 3:00,7.682,0,,,
1285,7/4/2019 9:00,10.161,240,,,
1286,7/4/2019 15:00,17.665,512,,,
1287,7/4/2019 21:00,12.401,1,,,
1288,7/5/2019 3:00,9.768,0,,,
1289,7/5/2019 9:00,12.787,288,,,
1290,7/5/2019 15:00,18.711,512,,,
1291,7/5/2019 21:00,12.497,4,,,
1292,7/6/2019 3:00,9.669,0,,,
1293,7/6/2019 9:00,10.455,248,,,
1294,7/6/2019 15:00,15.378,512,,,
1295,7/6/2019 21:00,9.866,1,,,
1296,7/7/2019 3:00,7.983,0,,,
1297,7/7/2019 9:00,10.748,496,,,
1298,7/7/2019 15:00,16.046,672,,,
1299,7/7/2019 21:00,10.651,2,,,
1300,7/8/2019 3:00,8.282,0,,,
1301,7/8/2019 9:00,10.651,256,,,
1302,7/8/2019 15:00,16.713,416,,,
1303,7/8/2019 21:00,11.625,0,,,
1304,7/9/2019 3:00,10.161,0,,,
1305,7/9/2019 9:00,14.613,496,,,
1306,7/9/2019 15:00,17.57,608,,,
1307,7/9/2019 21:00,12.013,0,,,
1308,7/10/2019 3:00,11.236,0,,,
1309,7/10/2019 9:00,14.613,496,,,
1310,7/10/2019 15:00,19.567,512,,,
1311,7/10/2019 21:00,13.846,1,,,
1312,7/11/2019 3:00,12.304,0,,,
1313,7/11/2019 9:00,12.98,272,,,
1314,7/11/2019 15:00,20.043,608,,,
1315,7/11/2019 21:00,13.365,2,,,
1316,7/12/2019 3:00,11.334,0,,,
1317,7/12/2019 9:00,13.942,216,,,
1318,7/12/2019 15:00,21.091,512,,,
1319,7/12/2019 21:00,13.942,0,,,
1320,7/13/2019 3:00,11.236,0,,,
1321,7/13/2019 9:00,14.996,576,,,
1322,7/13/2019 15:00,20.996,864,,,
1323,7/13/2019 21:00,12.883,0,,,
1324,7/14/2019 3:00,10.748,0,,,
1325,7/14/2019 9:00,12.69,184,,,
1326,7/14/2019 15:00,19.853,512,,,
1327,7/14/2019 21:00,14.325,0,,,
1328,7/15/2019 3:00,11.139,0,,,
1329,7/15/2019 9:00,14.038,512,,,
1330,7/15/2019 15:00,18.806,368,,,
1331,7/15/2019 21:00,12.304,0,,,
1332,7/16/2019 3:00,11.334,0,,,
1333,7/16/2019 9:00,13.558,248,,,
1334,7/16/2019 15:00,17.95,512,,,
1335,7/16/2019 21:00,12.304,2,,,
1336,7/17/2019 3:00,11.041,0,,,
1337,7/17/2019 9:00,12.594,576,,,
1338,7/17/2019 15:00,18.14,672,,,
1339,7/17/2019 21:00,13.654,0,,,
1340,7/18/2019 3:00,11.528,0,,,
1341,7/18/2019 9:00,12.207,272,,,
1342,7/18/2019 15:00,14.421,232,,,
1343,7/18/2019 21:00,8.779,0,,,
1344,7/19/2019 3:00,6.573,0,,,
1345,7/19/2019 9:00,8.282,168,,,
1346,7/19/2019 15:00,14.709,416,,,
1347,7/19/2019 21:00,9.965,0,,,
1348,7/20/2019 3:00,7.983,0,,,
1349,7/20/2019 9:00,11.431,176,,,
1350,7/20/2019 15:00,18.045,416,,,
1351,7/20/2019 21:00,13.846,0,,,
1352,7/21/2019 3:00,11.431,0,,,
1353,7/21/2019 9:00,13.846,176,,,
1354,7/21/2019 15:00,20.519,416,,,
1355,7/21/2019 21:00,15.569,0,,,
1356,7/22/2019 3:00,12.98,0,,,
1357,7/22/2019 9:00,16.523,432,,,
1358,7/22/2019 15:00,20.424,416,,,
1359,7/22/2019 21:00,14.613,0,,,
1360,7/23/2019 3:00,12.594,0,,,
1361,7/23/2019 9:00,14.709,224,,,
1362,7/23/2019 15:00,18.521,416,,,
1363,7/23/2019 21:00,12.594,0,,,
1364,7/24/2019 3:00,9.077,0,,,
1365,7/24/2019 9:00,10.161,176,,,
1366,7/24/2019 15:00,18.426,416,,,
1367,7/24/2019 21:00,13.942,0,,,
1368,7/25/2019 3:00,12.11,0,,,
1369,7/25/2019 9:00,15.378,168,,,
1370,7/25/2019 15:00,22.429,400,,,
1371,7/25/2019 21:00,16.903,0,,,
1372,7/26/2019 3:00,14.613,0,,,
1373,7/26/2019 9:00,15.951,176,,,
1374,7/26/2019 15:00,22.429,400,,,
1375,7/26/2019 21:00,16.332,0,,,
1376,7/27/2019 3:00,11.819,0,,,
1377,7/27/2019 9:00,12.69,152,,,
1378,7/27/2019 15:00,20.424,496,,,
1379,7/27/2019 21:00,13.942,0,,,
1380,7/28/2019 3:00,11.722,0,,,
1381,7/28/2019 9:00,13.654,152,,,
1382,7/28/2019 15:00,20.615,384,,,
1383,7/28/2019 21:00,14.421,0,,,
1384,7/29/2019 3:00,11.625,0,,,
1385,7/29/2019 9:00,13.365,160,,,
1386,7/29/2019 15:00,19.567,384,,,
1387,7/29/2019 21:00,13.076,0,,,
1388,7/30/2019 3:00,10.161,0,,,
1389,7/30/2019 9:00,11.819,152,,,
1390,7/30/2019 15:00,18.236,384,,,
1391,7/30/2019 21:00,12.401,0,,,
1392,7/31/2019 3:00,9.768,0,,,
1393,7/31/2019 9:00,12.013,144,,,
1394,7/31/2019 15:00,18.901,384,,,
1395,7/31/2019 21:00,14.517,0,,,
1396,8/1/2019 3:00,11.431,0,,,
1397,8/1/2019 9:00,14.421,136,,,
1398,8/1/2019 15:00,21.282,368,,,
1399,8/1/2019 21:00,15.664,0,,,
1400,8/2/2019 3:00,11.236,0,,,
1401,8/2/2019 9:00,12.497,144,,,
1402,8/2/2019 15:00,19.853,480,,,
1403,8/2/2019 21:00,14.613,0,,,
1404,8/3/2019 3:00,12.883,0,,,
1405,8/3/2019 9:00,14.709,136,,,
1406,8/3/2019 15:00,21.951,368,,,
1407,8/3/2019 21:00,16.523,0,,,
1408,8/4/2019 3:00,14.325,0,,,
1409,8/4/2019 9:00,16.237,144,,,
1410,8/4/2019 15:00,22.908,368,,,
1411,8/4/2019 21:00,17.379,0,,,
1412,8/5/2019 3:00,14.996,0,,,
1413,8/5/2019 9:00,17.094,144,,,
1414,8/5/2019 15:00,23.869,368,,,
1415,8/5/2019 21:00,17.57,0,,,
1416,8/6/2019 3:00,14.804,0,,,
1417,8/6/2019 9:00,16.141,160,,,
1418,8/6/2019 15:00,22.621,384,,,
1419,8/6/2019 21:00,16.618,0,,,
1420,8/7/2019 3:00,15.282,0,,,
1421,8/7/2019 9:00,16.141,152,,,
1422,8/7/2019 15:00,21.282,352,,,
1423,8/7/2019 21:00,14.996,0,,,
1424,8/8/2019 3:00,12.787,0,,,
1425,8/8/2019 9:00,13.654,304,,,
1426,8/8/2019 15:00,18.806,416,,,
1427,8/8/2019 21:00,13.365,0,,,
1428,8/9/2019 3:00,11.625,0,,,
1429,8/9/2019 9:00,13.173,416,,,
1430,8/9/2019 15:00,16.237,256,,,
1431,8/9/2019 21:00,10.846,0,,,
1432,8/10/2019 3:00,9.176,0,,,
1433,8/10/2019 9:00,10.455,144,,,
1434,8/10/2019 15:00,15.473,512,,,
1435,8/10/2019 21:00,11.139,0,,,
1436,8/11/2019 3:00,8.779,0,,,
1437,8/11/2019 9:00,8.879,208,,,
1438,8/11/2019 15:00,13.654,576,,,
1439,8/11/2019 21:00,9.768,0,,,
1440,8/12/2019 3:00,8.382,0,,,
1441,8/12/2019 9:00,9.669,136,,,
1442,8/12/2019 15:00,15.187,336,,,
1443,8/12/2019 21:00,12.207,0,,,
1444,8/13/2019 3:00,10.553,0,,,
1445,8/13/2019 9:00,12.594,144,,,
1446,8/13/2019 15:00,17.665,320,,,
1447,8/13/2019 21:00,13.654,0,,,
1448,8/14/2019 3:00,11.819,0,,,
1449,8/14/2019 9:00,13.173,128,,,
1450,8/14/2019 15:00,18.806,320,,,
1451,8/14/2019 21:00,14.134,0,,,
1452,8/15/2019 3:00,11.819,0,,,
1453,8/15/2019 9:00,12.69,128,,,
1454,8/15/2019 15:00,17.475,336,,,
1455,8/15/2019 21:00,12.207,0,,,
1456,8/16/2019 3:00,9.965,0,,,
1457,8/16/2019 9:00,11.819,256,,,
1458,8/16/2019 15:00,15.855,336,,,
1459,8/16/2019 21:00,10.748,0,,,
1460,8/17/2019 3:00,9.077,0,,,
1461,8/17/2019 9:00,9.768,152,,,
1462,8/17/2019 15:00,15.76,336,,,
1463,8/17/2019 21:00,11.528,0,,,
1464,8/18/2019 3:00,10.063,0,,,
1465,8/18/2019 9:00,12.207,136,,,
1466,8/18/2019 15:00,17.855,304,,,
1467,8/18/2019 21:00,13.173,0,,,
1468,8/19/2019 3:00,10.651,0,,,
1469,8/19/2019 9:00,11.819,128,,,
1470,8/19/2019 15:00,17.95,304,,,
1471,8/19/2019 21:00,14.134,0,,,
1472,8/20/2019 3:00,13.461,0,,,
1473,8/20/2019 9:00,15.664,144,,,
1474,8/20/2019 15:00,20.424,416,,,
1475,8/20/2019 21:00,14.134,0,,,
1476,8/21/2019 3:00,11.722,0,,,
1477,8/21/2019 9:00,15.569,272,,,
1478,8/21/2019 15:00,11.916,85,,,
1479,8/21/2019 21:00,11.819,0,,,
1480,8/22/2019 3:00,11.625,0,,,
1481,8/22/2019 9:00,12.69,272,,,
1482,8/22/2019 15:00,14.134,272,,,
1483,8/22/2019 21:00,11.236,0,,,
1484,8/23/2019 3:00,10.357,0,,,
1485,8/23/2019 9:00,11.139,128,,,
1486,8/23/2019 15:00,17.855,352,,,
1487,8/23/2019 21:00,13.365,0,,,
1488,8/24/2019 3:00,10.944,0,,,
1489,8/24/2019 9:00,11.528,123,,,
1490,8/24/2019 15:00,15.855,368,,,
1491,8/24/2019 21:00,11.916,0,,,
1492,8/25/2019 3:00,10.357,0,,,
1493,8/25/2019 9:00,10.553,122,,,
1494,8/25/2019 15:00,15.951,256,,,
1495,8/25/2019 21:00,12.013,0,,,
1496,8/26/2019 3:00,10.748,0,,,
1497,8/26/2019 9:00,11.334,128,,,
